,channel_id,video_id,publishedAt,title,description,viewCount,likeCount,commentCount
10,UCArju4jBE3zv1Ndrv7AQ3tA,mq7IlQMObhY,2021-05-16T07:31:48Z,Beautiful Bengal!,"Panoramic views and profusion of mountain peaks, Bengal will leave you asking for more! Explore the breathtaking view of Bengal.

#WestBengal #WestBengalTourism #Tourism #Bengal #ExperienceBengal #DepartmentOfTourismWestBengal #BengalTourism #Mountains",256746,94,7
11,UCArju4jBE3zv1Ndrv7AQ3tA,Cly0MUPoHr0,2022-10-11T12:57:15Z,Bishnupur - Land of Temples,"Travel back in time to the regal era, when terracotta was utilised as a medium of art to illustrate Ramayana and Mahabharata legends. Experience the wonderful craftsmanship that is present in every temple you visit in Bishnupur.

#Bishnupur #ExperienceBengal #WestBengalTourism #Tourism #BengalTourism #WestBengal #DepartmentOfTourismWestBengal #WestBengalDiaries #LandofTemples #WestBengalTravel #OnlyInBegal #IndiaTravel #IncredibleIndia #TravelDiaries #LoveToTravel #TravelLife #TravelMore #Reels #TravelBug #GoExplore #Wanderer #Bengal #Architecture #Travelgram #Travelholic #Traveller #TravelIsLife #Wanderlust #TravelAddict #InstaReels",240740,274,2
12,UCArju4jBE3zv1Ndrv7AQ3tA,HNHxv5kcqow,2021-11-06T05:30:03Z,Bishnupur,"Discover magic in the form of Terracotta and a lot more splendor in the temple town of Bengal.

#Bishnupur #Terracotta #TempleTown #Bengal #Tourism #Travel #ExperienceBengal #BengalTourism #WestBengalTourism #Religion #Royalty #DepartmentOfTourismWestBengal",237569,109,0
13,UCArju4jBE3zv1Ndrv7AQ3tA,bJjfM5Zg7dE,2021-12-23T07:14:29Z,Kolkata Christmas Festival,"Kolkata Christmas Festival, organised by the Department of Tourism, Government of West Bengal, steps into 11th edition this year. Keeping the covid protocols in mind, the carnival is all set till the 10th of the next month. 

To know more: bit.ly/3qnwzu3

#MerryChristmas #Christmas #KCF2021 #KolkataChristmasFestival  #ExperienceBengal #WestBengalTourism #Bengal #BengalTourism #DepartmentOfTourismWestBengal",236706,50,2
14,UCArju4jBE3zv1Ndrv7AQ3tA,jg84F-vZCyk,2019-06-22T07:09:40Z,"ISKCON, MAYAPUR, NADIA, WEST BENGAL","ISKCON is an organization founded by Srila Prabhupada , a Bengalee born at Kolkata, who at the age of 69 embarked on this mission of spreading the message of Krishna in foreign countries as per the orders of his spiritual master Bhaktisiddhanta Sarasvati Thakura. It follows the Gaudiya Vaishnab Tradition of Sri Chaitanaya Mahaprbhu. As a result of Srila Prabhupada's endeavor, many foreigners across the globe got acquainted with the Vedic culture and Sanatana dharma. They adopted a Saatvic lifestyle as prescribed in the Vedic scriptures.

Mayapur ISKCON temple at Nabadwip, the birth place of Sri Chaitanya Mahaprabhu, is the Head Quarter of ISKCON. It is one of the 20 sacred places most visited in the whole world with almost 5 million visitants/guests around the year!

ISKCON devotees follow a disciplined line of Gaudiya Bhagavata Vaishnavas and are the largest branch of Gaudiya Vaishnavism. Vaishnavism means 'worship of Vishnu', and Gauda refers to the area where this particular branch of Vaishnavism originated, in the Gauda region of West Bengal. Gaudiya Vaishnavism has had a following in India, especially West Bengal and Odisha, for the past five hundred years. Bhaktivedanta Swami disseminated Gaudiya Vaishnava Theology in the Western world through extensive writings and translations, including the Bhagavad Gita, Srimad Bhagavatam (Bhagavata Purana), Chaitanya Charitamrita, and other scriptures. These works are now available in more than seventy languages and serve as the canon of ISKCON. Many are available online.

Krishna is described as the source of all the avatars of God. Thus ISKCON devotees worship Krishna as the highest form of God, svayam bhagavan, and often refer to Him as ""the Supreme Personality of Godhead"" in writing, which was a phrase coined by Prabhupada in his books on the subject. To devotees, Radha represents Krishna's divine female counterpart, the original spiritual potency, and the embodiment of divine love. The individual soul is an eternal personal identity which does not ultimately merge into any formless light or void as suggested by the monistic (Advaita) schools of Hinduism. Prabhupada most frequently offers Sanatana-dharma and Varnashrama dharma as more accurate names for the religious system which accepts Vedic authority.It is a monotheistic tradition which has its roots in the theistic Vedanta traditions.",231402,2537,82
15,UCArju4jBE3zv1Ndrv7AQ3tA,K2H2VjMMnR0,2021-08-07T13:15:09Z,"The pictorial hamlet in North Bengal, Murti","Nestled in the lap of the river with the same name, Murti is a scenic place situated in the Dooars region of West Bengal. Surrounded on both sides by the dense forests of Gorumara National Park, Murti is an ideal destination in North Bengal.

#Murti #Dooars #GorumaraNationalPark #NorthBengal #ExploreBengal #ExperienceBengal #WestBengalTourism #WestBengal #BengalTourism #Bengal #DepartmentOfTourismWestBengal",214989,50,4
16,UCArju4jBE3zv1Ndrv7AQ3tA,WLBHVVkr6fY,2023-02-14T12:45:50Z,Murti Tourist Lodge,"Murti Tourist Lodge on the banks of river Murti in Gorumara National Park, is spread over large area with lots of open space. All rooms are designed in cottage and tent style with air conditioning. The famous Murti river sightseeing point is just 2 minutes’ walk from the resort.

For Bookings, visit www.wbtourism.gov.in or call us on 24/7 Toll Free No. 1800 212 1655

#MurtiTouristLodge #WBTDCL #TourismHubOfIndia #WestBengal #BengalTourism #WestBengalTourism #Bengal #ExperienceBengal #DepartmentOfTourismWestBengal",207048,33,1
17,UCArju4jBE3zv1Ndrv7AQ3tA,VnckKYkJEgc,2021-07-21T15:02:34Z,"Murshidabad, a haven for heritage tourism.","Murshidabad, a haven for heritage tourism. Explore the beauty of Bengal.

#Murshidabad #Bengal #ExperienceBengal #WestBengalTourism #DepartmentOfTourismWestBengal #WestBengal #BengalTourism #ExploreBengal",198547,135,21
18,UCArju4jBE3zv1Ndrv7AQ3tA,Tf66n6lem2k,2023-06-06T06:21:33Z,Morgan House Tourism Property,"Ivy-laced, British stone bungalow with a breathtaking view of the Kanchenjunga. Visit the Morgan House Tourism Property to experience a one of a kind stay.

For Bookings, visit www.wbtourism.gov.in or call us on 24/7 Toll Free No. 1800 212 1655

#MorganHouse #Kalimpong #BritishStoneBungalow #Kanchenjunga #WBTDCL #TourismHubOfIndia #WestBengal #BengalTourism #WestBengalTourism #Bengal #ExperienceBengal #DepartmentOfTourismWestBengal",194928,10,0
19,UCArju4jBE3zv1Ndrv7AQ3tA,9mfXXNX1n7o,2021-06-24T13:20:52Z,"Bengal, the land of heritage tourism","The historical grandeurs of Bengal never fail to mesmerize the visitors. Explore Bengal, the land of heritage tourism!

#Baroduari #BaroduariMosque #Malda #BaroShonaMasjid #FirozMinar #AdinaMosque #KadamRashulMosque #HazarduariPalace #Murshidabad #GhariMinar #KatraMosque #YellowMosque #ExperienceBengal #WestBengalTourism #ExploreBengal #BengalTourism #Bengal #WestBengal #DepartmentOfTourismWestBengal",184423,77,8
20,UCArju4jBE3zv1Ndrv7AQ3tA,15B5glfqSic,2023-04-25T05:30:00Z,Mangaldhara Tourism Property | Barrackpore,"A drive to Barrackpore and a stay at the Mangaldhara Tourism Property over the weekend is surely a treat to one's soul. Strategically located on the banks of the river Ganges, the property offers mesmerizing views of the riverscape making you feel at home.

For Bookings, visit www.wbtourism.gov.in or call us on 24/7 Toll Free No. 1800 212 1655

#MangaldharaTourismProperty #Barrackpore #Tourism #Travel #WestBengalTourism #BengalTourism #ExperienceBengal #Bengal #DepartmentOfTourismWestBengal #TourismHubOfIndia",183973,9,0
21,UCArju4jBE3zv1Ndrv7AQ3tA,fZVVfU8jyG4,2020-07-16T13:45:40Z,Bengal Welcomes You Back- Digha,"BENGAL WELCOMES YOU BACK- DIGHA

In one of the most enchanting coastal getaways of Bengal, DIGHALI TOURISM PROPERTY of WBDTCL has been made travel ready for you and looks forward to your visit in the near future.

#WestBengalTourism #BengalWelcomesYouBack #BengalIsTravelReady #BengalTourism #Digha #Sea #Beaches #ExperienceBengal #Bengal #Tourism #Travel",183181,88,9
22,UCArju4jBE3zv1Ndrv7AQ3tA,4CCzWmq7VnY,2021-04-07T13:45:11Z,Bishnupur Welcomes You Back - Bishnupur Tourism Property,"Bishnupur welcomes you back with all safety protocols and a fully sanitized environment to get a beautiful bliss for the weekend.  Department of Tourism, Government of West Bengal never fails to mesmerize you with its food, culture and warmth. Bishnupur Tourism Property a place to be for its unique form of architecture and perhaps the most brilliant and detailed terracotta work in Eastern India.

#Bishnupur #BishnupurTourismProperty #WBTDCL #WestBengalTourism #BengalWelcomesYouBack #BengalIsTravelReady #ExperienceBengal #DepartmentOfTourismWestBengal #Tourism #BengalTourism #Bengal #Travel",170991,50,2
23,UCArju4jBE3zv1Ndrv7AQ3tA,Su8UbJ0kmfw,2021-04-12T11:16:10Z,"Shankharipara, Bishnupur.","Shankharipara, Bishnupur. 

One gets to see the artisans carving stories on conch shells. The intricacies of the work are a mind-blowing experience.

#Shankharipara #Bishnupur #ConchShells #Tourism #Travel #Bengal #ExperienceBengal #WestBengalTourism #BengalTourism #DepartmentOfTourismWestBengal",169026,51,2
24,UCArju4jBE3zv1Ndrv7AQ3tA,v8UjoToyRKk,2023-04-18T05:30:10Z,Sagarika Tourism Property at Diamond Harbour,"Sagarika Tourism Property, situated in a prime location at Diamond Harbour offers, panoramic views and delicious food. With its great ambience and modern aesthetics, this Tavern in Diamond Harbour is the place to be.

For Bookings, visit www.wbtourism.gov.in or call us on 24/7 Toll Free No. 1800 212 1655

#DiamondHarbour #SagarikaTourismProperty #WBTDCL #WestBengal #BengalTourism #WestBengalTourism #Bengal #ExperienceBengal #DepartmentOfTourismWestBengal #TourismHubOfIndia",168001,12,0
25,UCArju4jBE3zv1Ndrv7AQ3tA,MzT7SQ3oZ74,2020-07-31T12:48:12Z,"Bengal Welcomes You Back- Rangabitan Tourism Property, Santiniketan.","Satisfied with the services and maintenance post the phase wise relaxation of the lock-down, here is what one of our guests had to say about Rangabitan Tourism Property in Santiniketan. WBTDCL properties have been made travel ready for you, maintaining all statutory sanitization protocols.

#WestBengalTourism #BengalWelcomesYouBack #BengalIsTravelReady #BengalTourism #Santiniketan #ExperienceBengal #Bengal #WBTDCL #RangabitanTourismProperty #Sanitization #Tourism #Travel",165723,55,3
26,UCArju4jBE3zv1Ndrv7AQ3tA,sLp3I5ycfCY,2023-03-06T12:58:07Z,Dighali Tourism Property II - Digha,"Dighali Tourism Property II gives you a new experience of Digha. With its private balconies and rooms offering all modern amenities, Dighali Tourism Property run by WBTDCL provides a most comfortable stay at affordable rates. 

For bookings, please visit: https://wbtdcl.wbtourismgov.in/

#Digha #DighaliTourismProperty #WBTDCL #WestBengal #BengalTourism #ExperienceBengal #WestBengalTourism #Bengal #DepartmentOfTourismWestBengal",165610,14,0
27,UCArju4jBE3zv1Ndrv7AQ3tA,zGuhJ8sK6M8,2021-01-18T11:59:27Z,Sunset at Sandakphu,"Sunset at Sandakphu
#Sandakhpu #Kangchenjunga #Sunset #BengalTourism #WestBengal #ExperienceBengal #WestBengalTourism #DepartmentOfTourismWestBengal",163223,48,2
28,UCArju4jBE3zv1Ndrv7AQ3tA,pGel7yH-1cY,2020-07-10T12:10:07Z,"Bengal Welcomes You Back- Morgan House and Tashiding Tourism Properties, Kalimpong.","Kalimpong, the land of orchids is any travellers paradise. WBTDCL welcomes you to their Morgan House and Tashiding properties. We look forward to your visit soon.

#WestBengalTourism #Kalimpong #WBTDCL #LandOfOrchids #PostCovid #BengalWelcomesYouBack #BengalIsTravelReady #BengalTourism #ExperienceBengal #Tourism #Bengal #Travel",159715,69,7
29,UCArju4jBE3zv1Ndrv7AQ3tA,JquY-JkSIdw,2023-05-04T07:10:36Z,Gangasagar Tourism Property,"Gangasagar Tourism Property, the most serene and picturesque property on the banks of Gangasagar Beach, offers easy access to the Mela Site and is well equipped with all modern amenities and delicious regional cuisine. Awaken to the call of the blue and plan your next expedition to Gangasagar.

For Bookings, visit www.wbtourism.gov.in or call us on 24/7 Toll Free No. 1800 212 1655

#Gangasagar #GangasagarTourismProperty #WBTDCL #WestBengal #BengalTourism #WestBengalTourism #Bengal #ExperienceBengal #DepartmentOfTourismWestBengal",156760,9,0
30,UCArju4jBE3zv1Ndrv7AQ3tA,-dI67dzwnHY,2021-01-27T14:53:48Z,Bishnupur Poramaatir Haat,"Just like Santiniketan Shonajhuri Haat, Bishnupur has its own weekend 'Poramaatir Haat.' 

Every Saturday, in front of one of the most gorgeous structures, Jor Mandir, the artisans, tribal dancers, local food sellers gather here to showcase and sell their products. This has become one of the most sought after tourist attractions for thousands of weekend travellers from Kolkata and adjoining areas.

The land of Terracotta temples welcomes you to this unique village fair.

#BishnupurPoramaatirHaat #Bishnupur #PoramaatirHaat #BengalTourism  #ExperienceBengal #WestBengal #WestBengalTourism #JorMandir #Bengal #DepartmentOfTourismWestBengal",154998,55,0
31,UCArju4jBE3zv1Ndrv7AQ3tA,alIC5djLjJ4,2020-07-01T12:42:35Z,Bengal Welcomes You Back- Tilabari Tourist Complex,"Travel enthusiasts are driving hundreds of kilometres to be with nature. Tilabari Tourist Complex in the Dooars region of North Bengal is happy to host more than 100 guests till date, post the phase wise relaxation of lock-down. Many more are on their way. WBTDCL properties have been made travel ready for you, maintaining all statutory sanitization protocols.

#WestBengalTourism #Tilabari #NorthBengal #Dooars #PostCovid #BengalWelcomesYouBack #BengalIsTravelReady #BengalTourism #ExperienceBengal #Tourism #Bengal #Travel",150530,28,0
32,UCArju4jBE3zv1Ndrv7AQ3tA,CA9623xTUNk,2023-05-03T06:27:50Z,Jhargram Rajbari Tourist Complex,"Jhargram offers a brilliant combination of spectacular natural beauty and a rich history of tribal and non-tribal culture, a rare blend of Nature and royalty. And royal treatment is what you get when you stay at Jhargram Rajbari Tourist Complex.

For Bookings, visit www.wbtourism.gov.in or call us on 24/7 Toll Free No. 1800 212 1655

#Jhargram #JhargramRajbariTouristComplex #TourismHubOfIndia #WestBengal #BengalTourism #WestBengalTourism #Bengal #ExperienceBengal #DepartmentOfTourismWestBengal #WBTDCL",149499,11,0
33,UCArju4jBE3zv1Ndrv7AQ3tA,1y7NJ-L870U,2023-03-02T08:57:41Z,Dighali Tourism Property I - Digha,"The invigorating sea breeze, a walk along the beach at New Digha, browsing around the shops at old Digha, and snacking on fried fish on the promenade... all of it while staying at Dighali Tourism Property I run by WBTDCL. The Property offers 28 AC rooms, ranging from standard double rooms to second-floor suites. These suites offer a fantastic view of the sea.

For bookings, please visit: https://wbtdcl.wbtourismgov.in/

#Digha #DighaliTourismProperty #WBTDCL #WestBengal #BengalTourism #WestBengalTourism #Bengal #ExperienceBengal #TourismHubOfIndia #DepartmentOfTourismWestBengal",149197,12,0
34,UCArju4jBE3zv1Ndrv7AQ3tA,D1gg6muzKg0,2021-07-29T15:05:00Z,"Jhargram, the Queen of Forest","Dwelling in the depths of Sal, Mohul and Piyal, Jhargram is just 180 kilometres from Kolkata. 

Visit the Queen of Forest, Jhargram.

#Jhargram #ExploreBengal #ExperienceBengal #WestBengalTourism #WestBengal #BengalTourism #Bengal #DepartmentOfTourismWestBengal",135669,147,14
35,UCArju4jBE3zv1Ndrv7AQ3tA,bhkYUBxet0E,2021-03-09T10:49:01Z,Basudebpur Chatal - Bishnupur,"Basudebpur Aerodrome or Basudebpur Chatal as it is locally known, is a place with great historical value in the Joypur Forest of Bishnupur. The airport was made during the 2nd  World War and consists of a magnificent runway, all of which is visible while exploring the forest. Approximately 8 km from the Bishnupur Tourism Property, apart from its heritage, this place is also famous for resident and migratory birds, most importantly for the elusive Paradise Flycatcher and Jacobin Cuckoo.

#BasudebpurAerodrome #BasudebpurChatal #JoypurForest #Bishnupur #BishnupurTourismProperty #ExperienceBengal #WestBengalTourism #Travel #Tourism #BengalTourism #DepartmentOfTourismWestBengal",131999,84,5
36,UCArju4jBE3zv1Ndrv7AQ3tA,qdyod03dwYc,2021-06-28T12:15:10Z,"Gajoldoba, North Bengal","Eco tourism is about uniting conservation, communities, and sustainable travel. 

Gajoldoba in North Bengal combines all the above for a perfect eco-tourism trail.

#Gajoldoba #NorthBengal #ExploreBengal #BengalTourism #Bengal #ExperienceBengal #WestBengalTourism #WestBengal #DepartmentOfTourismWestBengal",126614,102,6
37,UCArju4jBE3zv1Ndrv7AQ3tA,2vFtgl8wGbE,2023-06-03T08:30:00Z,Darjeeling Tourism Property,"The Queen of the Hills never loses its charm. What’s more beautiful is the mesmerizing view of sleeping Buddha from Darjeeling Tourism Property, known for its warm hospitality.

For Bookings, visit www.wbtourism.gov.in or call us on 24/7 Toll Free No. 1800 212 1655

#DarjeelingTourismProperty #WBTDCL #Meghbalika #Darjeeling #QueenOfHills #Kangchenjunga #TourismHubOfIndia #WestBengal #BengalTourism #Bengal #WestBengalTourism #ExperienceBengal #DepartmentOfTourismWestBengal",125707,21,1
38,UCArju4jBE3zv1Ndrv7AQ3tA,exvhDjHtwHA,2021-08-29T06:54:53Z,"Jaldapara, Buxa, Jayanti","Nothing can be more rejuvenating than planning your next trip to the jungles of North Bengal.

#NorthBengal #Jaldapara #Buxa #Jayanti #Bengal #ExploreBengal #ExperienceBengal #WestBengal #BengalTourism #WestBengalTourism #DepartmentOfTourismWestBengal",121560,90,11
39,UCArju4jBE3zv1Ndrv7AQ3tA,cOxrimxsamY,2022-10-19T12:21:37Z,"Kolkata's iconic ""Double Decker Bus:","Kolkata's iconic ""Double Decker Bus"" is back on the streets from 21st Oct, 2022. Explore the city with WBTDCL by this open-roof double decker Bus.

#KolkataConnect #DoubleDecker #DoubleDeckerBus #WBTDCL #BengalTourism #WestBengal #WestBengalTourism #Tourism #ExperienceBengal #Bengal #DepartmentOfTourismWestBengal",119645,36,3
40,UCArju4jBE3zv1Ndrv7AQ3tA,heRY0Lbfwbg,2020-07-21T14:45:34Z,"Bengal Welcomes You Back, Bakkhali","BENGAL WELCOMES YOU BACK - BAKKHALI

A three and half hour drive from Kolkata will take you to one of the most enchanting coastal destinations in Bengal- Bakkhali. The serene and calm surroundings will win your heart and give you that much needed peace you were looking for. Balutot Tourism Property of WBTDCL has been made travel ready for you.

#WestBengalTourism #BengalWelcomesYouBack #BengalIsTravelReady #BengalTourism #Bakkhali #Beach #ExperienceBengal #Bengal #WBTDCL #BalutotTourismProperty #Tourism #Travel",117213,61,2
41,UCArju4jBE3zv1Ndrv7AQ3tA,avnYSHKb6W4,2021-03-08T12:34:11Z,Experience the beauty of Sandakphu,"Visit Sandakphu and experience the breathtaking beauty of nature.
The stunning panorama of the four of world's five highest mountains, is sure to to mesmerise you. While Everest, Makalu and Lhotse can be seen on the far left from Sandakphu, the Kanchenjunga range (Sleeping Buddha) lies right in front of your eyes throughout the trail. 

#Sandakphu #Kanchenjunga #ExperienceBengal #WestBengalTourism #Travel #Tourism #BengalTourism #DepartmentOfTourismWestBengal",115380,37,5
42,UCArju4jBE3zv1Ndrv7AQ3tA,l7amZO6znG8,2022-09-09T12:16:38Z,Experience Bengal,"Experience the joy of nature in its most breathtaking forms. Experience Bengal. 

The myriad of opportunities Bengal offers and its proximity to the rest of the country makes it the premier holiday destination in the Eastern Himalayas. Bengal has it all, from the majestic Himalayas to the lush greenery of the Gangetic plains, from pristine beaches to mangrove estuaries. 

Magnificent heritage architecture, vivid folk festivals, beautiful art, crafts, and cuisine add to Bengal's aesthetic, making it a truly unforgettable experience.

#WestBengalDiaries #WestBengalTravel #OnlyInBegal #IndiaTravel #IncredibleIndia #TravelDiaries #LoveToTravel #TravelLife #TravelMore #TravelBug #GoExplore #Wanderer #TravelIndia #Bengal #IndiaTravelgram #BengalTourism #WestBengal #WestBengalTourism #Tourism #ExperienceBengal #Travelgram #Traveller #TravelIsLife #Wanderlust #TravelAddict #Reels #DepartmentOfTourismWestBengal",105302,133,1
43,UCArju4jBE3zv1Ndrv7AQ3tA,G9C4BmGhAQk,2022-12-16T05:46:17Z,Balutot Tourism Property | Bakkhali,"If a perfect beach getaway means beach walks, boat rides, and exploring islands around town, then Bakkhali is the place to be. Visit the offbeat beach destination and stay at the Balutot Tourism Property, near the sea beach.

With a sprawling garden, rooms well-equipped with modern amenities, and private balconies, Balutot Tourism Property, run by WBTDCL, is one of the best properties to relax and enjoy the perfect getaway. 

For bookings, please visit: https://wbtdcl.wbtourismgov.in/

#WestBengalTourism #BengalTourism #Bakkhali #Beach #ExperienceBengal #Bengal #Getaway #WBTDCL #BalutotTourismProperty #Tourism #Travel #WestBengal #WestBengalTourism #DepartmentOfTourismWestBengal",103915,21,0
44,UCArju4jBE3zv1Ndrv7AQ3tA,_euu1_BMVF0,2021-12-28T10:39:25Z,"Murti, a perfect destination for all seasons","Dooars is only not about forests and elephant safaris. Originating from the Neora Valley National Park, the Murti River flows through the major tourist locations. The meandering river, the flora and fauna and the extensive green landscape make Murti a perfect destination for all seasons. 

The Moorti Tourism Property of WBTDCL, offers a luxurious stay at Murti.

#Dooars #Murti #WBTDCL #MoortiTourismProperty #Tourism #NeoraValleyNationalPark #MurtiRiver #ExperienceBengal #WestBengalTourism #Bengal #Travel #BengalTourism #DepartmentOfTourismWestBengal",101391,77,7
45,UCArju4jBE3zv1Ndrv7AQ3tA,ufUOwm41-PI,2021-03-01T10:23:55Z,"Jagat Seth's House, Murshidabad","The ‘Jagat Seth’ who actually bankrolled Plassey was called Mahtab Rai. Jagat Seth was simply a title conferred by an emperor, and can be interpreted as ‘banker or merchant of the world’. The House was once Bengal's Central Bank.

#JagatSeth #MahtabRai #Tourism #BengalTourism #ExperienceBengal #WestBengalTourism #Travel #DepartmentOfTourismWestBengal",100967,46,1
46,UCArju4jBE3zv1Ndrv7AQ3tA,bSzn9iuiq6s,2023-02-21T11:07:39Z,Balutot Tourism Property,"If a perfect beach getaway means beach walks, boat rides, and exploring islands around town, then Bakkhali is the place to be. Visit the offbeat beach destination and stay at the Balutot Tourism Property, near the sea beach.

With a sprawling garden, rooms well-equipped with modern amenities, and private balconies, Balutot Tourism Property, run by WBTDCL, is one of the best properties to relax and enjoy the perfect getaway.

For Bookings, visit www.wbtdcl.com or call us on 24/7 Toll Free No. 1800 212 1655

#WestBengalTourism #BengalTourism #Bakkhali #Beach #ExperienceBengal #Bengal #Getaway #TourismHubOfIndia #BalutotTourismProperty #Tourism #Travel #WestBengal #WBTDCL #WestBengalTourism #DepartmentOfTourismWestBengal",97815,14,0
47,UCArju4jBE3zv1Ndrv7AQ3tA,Suga2KT7jac,2021-10-08T05:30:06Z,WILDLIFE,"Bird song at dawn across the river into the trees. A flutter of colour, there are stories here.

#Wildlife #Bengal #Tourism #ExperienceBengal #BengalTourism #WestBengalTourism #Travel #DepartmentOfTourismWestBengal",97598,49,2
