,channel_id,video_id,publishedAt,title,description,viewCount,likeCount,commentCount
51,UCD8CFS_nj2_dBdSZu53wCcQ,M-LeCi8gsRU,2020-01-15T11:32:00Z,WORLD’S LARGEST MANGROVE FOREST! Sunderbans National Park | Kritika Goel,"Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6
Check out my store: https://www.kritikagoelshop.com
Recently got the chance to visit the magnificent Sunderbans National Park. In case you didn’t know, it’s the largest deltic region and mangrove forest in the world. I did a one night two day trip. I went solo but since it was with a group, I ended up making some friends. I had such an amazing time on this trip. The Sunderbans are so incredibly beautiful, and so was the village we stayed at. We also got to spot a lot of wildlife like spotted dears, wild boars, crocodiles, monitor lizards and different kinds of birds. All in all, it was quite an adventurous and exciting trip to the Sunderbans.

The new phone I'm using is the LG G8X ThinQ: http://bit.ly/LGG8X-In

This is the tour I did: http://bit.ly/2uQO8JV  

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action. 🤗

#KritikaTravels #Sunderbans #India #Kolkata

————————————

Music in the video:

1.Even If The Sky Is Falling Down - The Waiting
I’m Dreaming of You - Loving Caliber
Bedrock - Longlake
Right Next To You - Layup

Sign up for a free one month trial and download these songs:
Epidemic Sound: http://bit.ly/2WMVf3b 
Musicbed: http://bit.ly/2WQxGGv


————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

📸 Instagram: https://www.instagram.com/kritika_goel 
📕 Facebook: https://www.facebook.com/kritikagoelofficial/ 
🐦 Twitter: https://twitter.com/kritika_goel
🌍 Website : http://www.kritikagoel.com 

💌 Business email: work.kritikagoel@gmail.com 
🎬 Edited by me on Final Cut Pro X

🎶 Music (use my link to get one month free trial!)
Epidemic Sound: http://bit.ly/2WMVf3b (Use code ‘KritikaGoel’ to get one extra month free, so two months free in total)

————————————

▼ ▽ MY VLOGGING GEAR 

▸ Sony A6500: https://amzn.to/2S89JVF 
▸ Prime Lens: https://amzn.to/2N71ObD 
▸ Zoom Lens: https://amzn.to/2YJutWf 
▸ Canon G7X ii: http://amzn.to/2fc119L 
▸ Go Pro Hero 5 Black: http://amzn.to/2fc0RiF 
▸ Drone: https://amzn.to/2vEYPMt 
▸ iPhone X: https://amzn.to/2yMV38v 
▸ Rode VideoMicro: https://amzn.to/2rOe7zU 
▸ Manfrotto Mini Tripod (I mostly use this): https://amzn.to/2Hj1AHA 
▸ Manfrotto PIXI EVO 2: https://amzn.to/2LczzW7 
▸ Joby GorillaPod (small): http://amzn.to/2x5M0uI 
▸ Joby GorillaPod (with ball head): http://amzn.to/2fa7l1B 
▸ Big Tripod: http://amzn.to/2xEVqjX 
▸ Hard Drive 1TB: http://amzn.to/2xFaYnR 
▸ Hard Drive 4TB: https://amzn.to/2NZmRZQ
▸ My FULL Youtube Kit: http://bit.ly/2tPMPI8  

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)

————————————",242396,7095,646
52,UCD8CFS_nj2_dBdSZu53wCcQ,hPL-qnKj3IQ,2021-03-29T12:48:21Z,"Waking up to this view in Shillong, Meghalaya! #Shorts","Have you checked out the first vlog from my Meghalaya series yet? Here's a quick Short from the amazing view from my hotel in Shillong! Such beautiful weather, missing this already. Go watch the first vlog if you haven't already and stay tuned for the next one that'll be out this week! :)

Watch my first Meghalaya vlog (Guwahati to Shillong): https://www.youtube.com/watch?v=Sz0g2XsM25A
Guwahati vlog: https://www.youtube.com/watch?v=5_gk75MNBVc

This is the view from out hotel in Shillong called Woodland Hill Stay :)

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

📸 Instagram: https://www.instagram.com/kritika_goel​ 
📕 Facebook: https://www.facebook.com/kritikagoelofficial
🐦 Twitter: https://twitter.com/kritika_goel​
🌍 Website : http://www.kritikagoel.com​ 
🛒 Store: https://www.kritikagoelshop.com​

#Shorts​ #Meghalaya #NorthEastIndia #KritikaTravels",242580,5072,133
53,UCD8CFS_nj2_dBdSZu53wCcQ,8-Tl12sLvYI,2023-04-05T13:42:36Z,Packing for my 3 week winter trip (same as what I packed for my 5 month trip too 😁),"Here's what I packed for my winter vacation to Europe. This was a 3 week trip but honestly I packed more or less the same things for my 5 month trip as well!

#Shorts #travelshorts",238308,5615,50
54,UCD8CFS_nj2_dBdSZu53wCcQ,7VO-W5ZMw8M,2018-05-15T14:23:13Z,BANGALORE VLOG! | 2 Days in Bengaluru | Kritika Goel,"Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6
Check out my store: https://www.kritikagoelshop.com
Here’s a Bangalore vlog with everything I did there and all the delicious food I ate! Spent two days visiting my cousin in Bengaluru and taking you guys along in this video. Hope you enjoy watching. :)

NEW VIDEOS EVERY TUESDAY AND SATURDAY! 🙃

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

✭ Blog : http://www.blogofthethings.com/  
✭ Instagram: https://www.instagram.com/blogofthethings 
✭ Facebook: https://www.facebook.com/blogofthethings  
✭ Twitter: https://twitter.com/blogofthethings 
✭ Snapchat: kritika_goel 

✭ Business email: blogofthethings@gmail.com 

————————————

  🎥 MY VLOGGING GEAR 🎥

▸ Canon G7X ii: http://amzn.to/2fc119L 
▸ Go Pro Hero 5 Black: http://amzn.to/2fc0RiF 
▸ Nikon D5100: http://amzn.to/2fbJoqy 
▸ iPhone 6S: http://amzn.to/2f0meQv 
▸ Manfrotto Mini Tripod (I mostly use this): https://amzn.to/2Hj1AHA 
▸ Joby GorillaPod (small): http://amzn.to/2x5M0uI 
▸ Joby GorillaPod (with ball head): http://amzn.to/2fa7l1B 
▸ Big Tripod: http://amzn.to/2xEVqjX 
▸ Mic: http://amzn.to/2faJyic 
▸ Hard Drive 1TB: http://amzn.to/2xFaYnR 
▸ Hard Drive 4TB: https://amzn.to/2K6aA4W 
▸ Pop Socket: https://amzn.to/2qROvy3 
▸ My FULL Youtube Kit: http://bit.ly/2tPMPI8  

Edited by me on Final Cut Pro X

Equipment I use for filming: http://bit.ly/2tPMPI8 

Punch by Dj Quads https://soundcloud.com/aka-dj-quads
Music promoted by Audio Library https://youtu.be/icvZElFiZvE

————————————",230736,6568,529
55,UCD8CFS_nj2_dBdSZu53wCcQ,4zw2OIhfLmA,2020-08-26T13:23:06Z,MY 7 STREAMS OF INCOME 💰 How Much Money I Earn Through YouTube | Kritika Goel,"Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6
Check out my store: https://www.kritikagoelshop.com
Download Goodwall for iOS and Android: https://goodwall.onelink.me/45N9/KritikaGoel 
Also, do check out and participate in the #BetterTogether program and don't forget to tag me so I can check out your entries. :)
Add me on Goodwall: https://www.goodwall.io/kritika-goel-e66f

Hey everyone! I often get asked how exactly I make money, how much money I make through YouTube, and how I afford to travel so much so in this video I break down my 7 streams of income and give you an idea of how much money I make doing YouTube and being a content creator.

Join my weekly email newsletter: https://bit.ly/2ZQuPMA 
My FREE YouTube Growth Guide: https://bit.ly/2ZNXC4o 
Download my free Lightroom preset: https://bit.ly/2XlEz1e 

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action. 🤗

This video is sponsored by Goodwall.

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

📸 Instagram: https://www.instagram.com/kritika_goel 
📕 Facebook: https://www.facebook.com/kritikagoelofficial/ 
🐦 Twitter: https://twitter.com/kritika_goel
🌍 Website : http://www.kritikagoel.com 

💌 Business email: work.kritikagoel@gmail.com 
🎬 Edited by me on Final Cut Pro X

Epidemic Sound: http://bit.ly/2WMVf3b
Musicbed: http://bit.ly/2WQxGGv

————————————

▼ ▽ MY VLOGGING GEAR 

▸ Sony A6500: https://amzn.to/2S89JVF 
▸ Prime Lens: https://amzn.to/2N71ObD 
▸ Zoom Lens: https://amzn.to/2YJutWf 
▸ Canon G7X ii: http://amzn.to/2fc119L 
▸ Go Pro Hero 5 Black: http://amzn.to/2fc0RiF 
▸ Drone: https://amzn.to/2vEYPMt 
▸ iPhone X: https://amzn.to/2yMV38v 
▸ Rode VideoMicro: https://amzn.to/2rOe7zU 
▸ Manfrotto Mini Tripod (I mostly use this): https://amzn.to/2Hj1AHA 
▸ Manfrotto PIXI EVO 2: https://amzn.to/2LczzW7 
▸ Joby GorillaPod (small): http://amzn.to/2x5M0uI 
▸ Joby GorillaPod (with ball head): http://amzn.to/2fa7l1B 
▸ Big Tripod: http://amzn.to/2xEVqjX 
▸ Hard Drive 1TB: http://amzn.to/2xFaYnR 
▸ Hard Drive 4TB: https://amzn.to/2NZmRZQ
▸ My FULL Youtube Kit: https://bit.ly/3fSnfqW 

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)

————————————",229408,9536,660
56,UCD8CFS_nj2_dBdSZu53wCcQ,GY9-dl8UFs8,2021-12-14T12:59:10Z,FLYING FROM DELHI TO PARIS! ✈️  My Longest Solo Trip Yet! Europe Solo Trip #KikiInParis,"I’m on my longest ever solo trip to Europe (starting with Paris) and I’m excited to share all my adventures from this trip to Europe with you! Here’s the first vlog where I travel from Delhi to Paris. This is kind of an unplanned and spontaneous solo trip to Europe, so I’m starting in Paris for a few days, and then we’ll see where I head next. I really hope you enjoy all my vlogs from this trip :) I got to fly premium economy in Vistara from Delhi to Paris (and they just started this new route), so I thought it might be fun to share my flight experience, especially because this aircraft was kind of the reason for my last international trip! :D Hope you enjoy this travel vlog and the ones to come from Paris!

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action. 🤗

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

📸 Instagram: https://www.instagram.com/kritika_goel 
📕 Facebook: https://www.facebook.com/kritikagoelofficial 
🐦 Twitter: https://twitter.com/kritika_goel
🌍 Website : http://www.kritikagoel.com 

💌 Business email: work.kritikagoel@gmail.com 
🎬 Edited by me on Final Cut Pro X

Video about: FLYING FROM DELHI TO PARIS! ✈️  My Longest Solo Trip Yet! #KikiInParis

#Paris #KritikaInParis #KikiInParis #ParisVlog

————————————

▼ ▽ MY VLOGGING GEAR 

▸ Canon M50 mark ii: https://geni.us/LYexo
▸ iPhone 13 Pro Max: https://amzn.to/3pSmHbs 
▸ Go Pro Hero 5 Black: https://geni.us/TwyAS 
▸ Drone: https://geni.us/YtJe 
▸ Rode VideoMicro: https://geni.us/NzNZQA0 
▸ Manfrotto Mini Tripod: https://geni.us/kFcMMlz 
▸ Manfrotto PIXI EVO 2 (mostly use this): https://geni.us/TfXEH 
▸ Joby GorillaPod (with ball head): https://geni.us/NUTOjNM 
▸ Big Tripod: https://geni.us/pJjwojN 
▸ MacBook Pro: https://geni.us/Auo0 
▸ iPad (for hand drawn stuff): https://geni.us/inzKW 
▸ Editing software: Final Cut Pro X
▸ SSD (for editing): https://geni.us/O5rl 
▸ Hard Drive 1TB: https://geni.us/zShYem 
▸ Hard Drive 4TB: https://geni.us/Ddhf 
▸ My FULL Youtube Kit: https://kit.co/kritikagoel/kritika-s-youtube-kit 

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)",226958,7461,501
57,UCD8CFS_nj2_dBdSZu53wCcQ,xtN8sCe_idw,2019-07-14T12:21:02Z,Moving Into My New Apartment in Mumbai + MY APARTMENT TOUR ✨ #KritikaVlogs,"Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6
Check out my store: https://www.kritikagoelshop.com
Hey guys! I finally found an apartment for myself and moved in earlier this month! Here’s a vlog from the day I moved in. I also give you a quick tour of my apartment before I set up the house. Also did some shopping for the new apartment. This is my first ever apartment that I’ve rented by myself so I’m very excited about living here and setting up the place! :)

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action. 🙃

#KritikaVlogs #ApartmentTour #Mumbai

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

✭ Instagram: https://www.instagram.com/kritika_goel 
✭ Facebook: https://www.facebook.com/blogofthethings  
✭ Twitter: https://twitter.com/kritika_goel
✭ Blog : http://www.kritikagoel.com 
✭ Snapchat: kritika_goel 

☀ Business email: work.kritikagoel@gmail.com 
☀ Edited by me on Final Cut Pro X

☀ Music (use my link to get one month free trial!)
Epidemic Sound: http://bit.ly/2WMVf3b
Musicbed: http://bit.ly/2WQxGGv


————————————

▼ ▽ MY VLOGGING GEAR 

▸ Sony A6500: https://amzn.to/2S89JVF 
▸ Lens: https://amzn.to/2YJutWf 
▸ Canon G7X ii: http://amzn.to/2fc119L 
▸ Go Pro Hero 5 Black: http://amzn.to/2fc0RiF 
▸ Drone: https://amzn.to/2vEYPMt 
▸ iPhone X: https://amzn.to/2yMV38v 
▸ Manfrotto Mini Tripod (I mostly use this): https://amzn.to/2Hj1AHA 
▸ Joby GorillaPod (small): http://amzn.to/2x5M0uI 
▸ Joby GorillaPod (with ball head): http://amzn.to/2fa7l1B 
▸ Big Tripod: http://amzn.to/2xEVqjX 
▸ Hard Drive 1TB: http://amzn.to/2xFaYnR 
▸ Hard Drive 4TB: https://amzn.to/2NZmRZQ
▸ My FULL Youtube Kit: http://bit.ly/2tPMPI8  

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)

————————————",226350,5045,539
58,UCD8CFS_nj2_dBdSZu53wCcQ,aonOqJv406k,2020-01-07T13:48:56Z,MY MUMBAI APARTMENT TOUR | Tiny Studio Apartment | Kritika Goel,"Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6
Check out my store: https://www.kritikagoelshop.com
Finally sharing my Mumbai apartment tour with you guys! This is my first apartment where I’m living by myself so I had such a nice time decorating and setting the place up. It’s a studio apartment which is under 100 square feet so it’s quite compact and tiny like most Mumbai apartments, but this place is perfect for me! :) Let me know what you think of my new house! :D

Also, just to clarify, I've taken this apartment on rent, I didn't buy it.

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action. 🤗

————————————

Links to products mentioned:
▸ Plate: https://www.chumbak.com/good-things-teal-wall-plates/X85G/ 
▸ Wall clock: https://amzn.to/2tyb2oP 
▸ Photo frame: https://amzn.to/37I2A4X 
▸ Home sign: From Market99
▸ Poster frames: https://amzn.to/39FtYlU 
▸ Wall grid: https://amzn.to/36xxcGe 
▸ Plants: From Irla
▸ White cushion cover: https://apartment18.in/products/bohemian-macrame-cushion-cover-set-of-4
▸ Wall hook: https://apartment18.in/products/road-trip-retro-wall-hooks?variant=18812775104610&currency=INR&gclid=Cj0KCQiA9dDwBRC9ARIsABbedBOnh3CLlqX69Y46a9mGGbC8Pl685-PZ5Ttfw2dqcWpwduETorTqhd0aAjvxEALw_wcB

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

📸 Instagram: https://www.instagram.com/kritika_goel 
📕 Facebook: https://www.facebook.com/kritikagoelofficial/ 
🐦 Twitter: https://twitter.com/kritika_goel
🌍 Website : http://www.kritikagoel.com 

💌 Business email: work.kritikagoel@gmail.com 
🎬 Edited by me on Final Cut Pro X

🎶 Music (use my link to get one month free trial!)
Epidemic Sound: http://bit.ly/2WMVf3b (Use code ‘KritikaGoel’ to get one extra month free, so two months free in total)

————————————

▼ ▽ MY VLOGGING GEAR 

▸ Sony A6500: https://amzn.to/2S89JVF 
▸ Prime Lens: https://amzn.to/2N71ObD 
▸ Zoom Lens: https://amzn.to/2YJutWf 
▸ Canon G7X ii: http://amzn.to/2fc119L 
▸ Go Pro Hero 5 Black: http://amzn.to/2fc0RiF 
▸ Drone: https://amzn.to/2vEYPMt 
▸ iPhone X: https://amzn.to/2yMV38v 
▸ Rode VideoMicro: https://amzn.to/2rOe7zU 
▸ Manfrotto Mini Tripod (I mostly use this): https://amzn.to/2Hj1AHA 
▸ Manfrotto PIXI EVO 2: https://amzn.to/2LczzW7 
▸ Joby GorillaPod (small): http://amzn.to/2x5M0uI 
▸ Joby GorillaPod (with ball head): http://amzn.to/2fa7l1B 
▸ Big Tripod: http://amzn.to/2xEVqjX 
▸ Hard Drive 1TB: http://amzn.to/2xFaYnR 
▸ Hard Drive 4TB: https://amzn.to/2NZmRZQ
▸ My FULL Youtube Kit: http://bit.ly/2tPMPI8  

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)

————————————",226142,7012,460
59,UCD8CFS_nj2_dBdSZu53wCcQ,X_01ft5u0l4,2019-06-18T15:25:09Z,"SIKKIM VLOG | Exploring Changu/Tsomgo Lake, Khecheopalri Lake and more! - Vlog #3 | North East India","Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6
Check out my store: https://www.kritikagoelshop.com
Hey everyone! I recently went on a trip to Sikkim with my friend Shumnima (who is from Sikkim). This is the third vlog in my four part series of Sikkim. In this video, we explore places around Pelling, visit Khecheopalri Lake, Singshore Bridge (which is the second highest suspension bridge in Asia), go to a village called Uttarey, and witness the magnificent Kanchenjunga ranges from our room! Also, we went on a day trip to Changu / Tsomgo Lake, which was beyond beautiful, and dare I say it, seemed like the ‘Iceland of India’. Hope you enjoy this video :)
Book tours in Sikkim on Travel Zyada: http://bit.ly/2IoUUL8 

If you missed the previous videos:
1st Vlog: https://www.youtube.com/watch?v=gtm2O_6_mUM
2nd Vlog: https://www.youtube.com/watch?v=00gwf2jUoVc

Music in this vlog:
1. In Our Hands - Ten Towers
2. Strong - Bang Bang
3. Indiana Rose - Daniel Gunnarsson
4. Faster Car - Loving Caliber
Sign up for a free one month trial and download these songs: http://bit.ly/2WMVf3b

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action. 🙃

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

✭ Instagram: https://www.instagram.com/kritika_goel 
✭ Facebook: https://www.facebook.com/blogofthethings  
✭ Twitter: https://twitter.com/kritika_goel
✭ Blog : http://www.kritikagoel.com 
✭ Snapchat: kritika_goel 

☀ Business email: work.kritikagoel@gmail.com 
☀ Edited by me on Final Cut Pro X

☀ Music (use my link to get one month free trial!)
Epidemic Sound: http://bit.ly/2WMVf3b
Musicbed: http://bit.ly/2WQxGGv


————————————

▼ ▽ MY VLOGGING GEAR 

▸ Canon G7X ii: http://amzn.to/2fc119L 
▸ Go Pro Hero 5 Black: http://amzn.to/2fc0RiF 
▸ Drone: https://amzn.to/2vEYPMt 
▸ iPhone X: https://amzn.to/2yMV38v 
▸ Manfrotto Mini Tripod (I mostly use this): https://amzn.to/2Hj1AHA 
▸ Joby GorillaPod (small): http://amzn.to/2x5M0uI 
▸ Joby GorillaPod (with ball head): http://amzn.to/2fa7l1B 
▸ Big Tripod: http://amzn.to/2xEVqjX 
▸ Hard Drive 1TB: http://amzn.to/2xFaYnR 
▸ Hard Drive 4TB: https://amzn.to/2NZmRZQ
▸ My FULL Youtube Kit: http://bit.ly/2tPMPI8  

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)

————————————",221798,7220,727
60,UCD8CFS_nj2_dBdSZu53wCcQ,AzXuMfsusyc,2022-05-03T14:19:01Z,GERMANY VLOG 🇩🇪 Exploring FREIBURG im Breisgau | MY First Time in Germany! Vlog #2,"This is my first time in Germany! I explored the fairy tale town of Freiburg and loved every bit of it! Freiburg I’m Breisgau is a two hour train ride from Zurich and it lies in the Black Forest region of Germany, so there’s lots to see around Freiburg. In this video, I just walked around the old town of Freiburg which was super quaint, checked out the farmer’s market, walked up the bridge on the station, tried some beer, and tried the famous black forest cake :D One of the best things about Freiburg im Breisgau is that it's a green and sustainable city. In the next vlog, you’ll see me learn snow boarding and visiting a thermal bath in Freiburg :) Hope I get to visit Germany and Freiburg again someday! 

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind-the-scenes action. 🤗

The Eurail pass I got: https://www.eurail.com/en/eurail-passes/bestseller-10-days
Watch Episode 1 of this series from Switzerland: https://www.youtube.com/watch?v=B5mhxoD5fSM

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

📸 Instagram: https://www.instagram.com/kritika_goel 
📕 Facebook: https://www.facebook.com/kritikagoelofficial 
🐦 Twitter: https://twitter.com/kritika_goel
🌍 Website : http://www.kritikagoel.com 

💌 Business email: work.kritikagoel@gmail.com 
🎬 Edited by me on Final Cut Pro X

Video about: GERMANY VLOG | Exploring FREIBURG 🇩🇪 MY First Time in Germany! Vlog #2
Music from Epidemic Sound (try 1 month for free): https://espartners.link/PNAvQNZZ

#KikiInGermany #Germany #Freiburg #BlackForestGermany #FreiburgimBreisgau

————————————

▼ ▽ MY VLOGGING GEAR 

▸ Canon M50 mark ii: https://geni.us/LYexo
▸ iPhone 12 Pro Max: https://geni.us/VLCL 
▸ Go Pro Hero 5 Black: https://geni.us/TwyAS 
▸ Drone: https://geni.us/YtJe 
▸ Rode VideoMicro: https://geni.us/NzNZQA0 
▸ Manfrotto Mini Tripod: https://geni.us/kFcMMlz 
▸ Manfrotto PIXI EVO 2 (mostly use this): https://geni.us/TfXEH 
▸ Joby GorillaPod (with ball head): https://geni.us/NUTOjNM 
▸ Big Tripod: https://geni.us/pJjwojN 
▸ MacBook Pro: https://geni.us/Auo0 
▸ iPad (for hand drawn stuff): https://geni.us/inzKW 
▸ Editing software: Final Cut Pro X
▸ SSD (for editing): https://geni.us/O5rl 
▸ Hard Drive 1TB: https://geni.us/zShYem 
▸ Hard Drive 4TB: https://geni.us/Ddhf 
▸ My FULL Youtube Kit: https://kit.co/kritikagoel/kritika-s-youtube-kit 

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)",219738,5843,413
61,UCD8CFS_nj2_dBdSZu53wCcQ,mctvJRN78m8,2022-07-22T12:15:04Z,Floating Breakfast in the Maldives 😍 #Shorts,"Had a delicious floating breakfast in my water villa in the Maldives and here's what it was like!

Trip curated by GT Holidays
Resort name: Sun Siyam Iru Veli, Maldives",218988,11236,115
62,UCD8CFS_nj2_dBdSZu53wCcQ,7oIrht41P1c,2019-02-05T13:38:02Z,NUSA PENIDA Day Trip - Most Beautiful Island in Bali! 🌊 | Bali Travel Vlog #4,"Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6
Check out my store: https://www.kritikagoelshop.com
Hey guys, here’s part 4 of my travel series from Bali, which is the final video in this series, and in this video, I explore the stunning paradise island of Nusa Penida. I did a day trip to Nusa Penida from Seminyak and visited Kelingking Beach, Angel’s Billabong, Broken Beach, and Crystal Bay. I must admit, Nusa Penida is one of the most beautiful and untouched places I’ve ever been to and it’s totally worth visiting!
The best way to get to Nusa Penida is by taking a boat from Sanur in Bali (which is about 45-60 minutes from both Ubud and Seminyak).

Hope you enjoy this video! ❤️

Bali Vlog #1: https://www.youtube.com/watch?v=_-Jn891cBTQ 
Bali Vlog #2: https://www.youtube.com/watch?v=VL0s0RBbf7Q 
Bali Vlog #3: https://www.youtube.com/watch?v=Q3pnRJmSK_o 

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action. 🙃

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

✭ Instagram: https://www.instagram.com/kritika_goel 
✭ Facebook: https://www.facebook.com/blogofthethings  
✭ Twitter: https://twitter.com/kritika_goel
✭ Blog : http://www.blogofthethings.com/  
✭ Snapchat: kritika_goel 

☀ Business email: blogofthethings@gmail.com
☀ My Vlogging Gear: http://bit.ly/2tPMPI8  
☀ Edited by me on Final Cut Pro X

☀ MUSIC - From Epidemic Sound
Sign up here to get one month free of Epidemic Sound: http://share.epidemicsound.com/kritika

————————————

#KritikaTravels #Bali #BaliTravelDiary #NusaPenida",217011,4236,459
63,UCD8CFS_nj2_dBdSZu53wCcQ,LbripyFuHpM,2021-06-19T10:57:15Z,TAMIL VLOG | A Day in My Life at Home in Vellore! ✨,"Finally, the much requested Tamil vlog! Here’s a random day in my life vlog at home in Vellore, where I speak fully in Tamil. Since I grew up in Tamil Nadu, I do speak Tamil, however, like I said in the video, my Tamil isn’t the best. Nevertheless, hope you enjoy this vlog! Because there’s lockdown here still, I’ve been spending most of my days at home, and here’s what a typical day in my life looks like - working, chilling, cooking today (for a change), and just quality time with family. :) I also have a couple of other vlogs from Vellore showing you the city, so you could check those out!

✨Join my FREE YouTube Masterclass: https://bit.ly/38dS4o6​
✨Join my VIP List: https://bit.ly/37lD1sz 
✨My store (Lightroom presets and products for content creators): https://www.kritikagoelshop.com

Subscribe to my channel and press the bell button to stay notified about my new videos! ✨ You could also follow me on Instagram for more current updates and behind the scenes action (@kritika_goel). 🤗

————————————

I’M SUPER ACTIVE ON SOCIAL MEDIA SO LET’S CHAT THERE! :D

📸 Instagram: https://www.instagram.com/kritika_goel 
📕 Facebook: https://www.facebook.com/kritikagoelofficial 
🐦 Twitter: https://twitter.com/kritika_goel
🌍 Website : http://www.kritikagoel.com 

💌 Business email: work.kritikagoel@gmail.com 
🎬 Edited by me on Final Cut Pro X

🎶 Music (use my link to get one month free trial!)
Epidemic Sound: http://bit.ly/2WMVf3b
Musicbed: http://bit.ly/2WQxGGv

Video about: TAMIL VLOG | A Day in My Life at Home in Vellore! ✨

#KritikaVlogs #TamilVlog #Vellore

————————————

▼ ▽ MY VLOGGING GEAR 

▸ Canon M50 mark ii: https://geni.us/LYexo
▸ iPhone 12 Pro Max: https://geni.us/VLCL 
▸ Go Pro Hero 5 Black: https://geni.us/TwyAS 
▸ Drone: https://geni.us/YtJe 
▸ Rode VideoMicro: https://geni.us/NzNZQA0 
▸ Manfrotto Mini Tripod: https://geni.us/kFcMMlz 
▸ Manfrotto PIXI EVO 2 (mostly use this): https://geni.us/TfXEH 
▸ Joby GorillaPod (with ball head): https://geni.us/NUTOjNM 
▸ Big Tripod: https://geni.us/pJjwojN 
▸ MacBook Pro: https://geni.us/Auo0 
▸ iPad (for hand drawn stuff): https://geni.us/inzKW 
▸ Editing software: Final Cut Pro X
▸ SSD (for editing): https://geni.us/O5rl 
▸ Hard Drive 1TB: https://geni.us/zShYem 
▸ Hard Drive 4TB: https://geni.us/Ddhf 
▸ My FULL Youtube Kit: https://kit.co/kritikagoel/kritika-s-youtube-kit 

Disclaimer: Some of the links are affiliate links, which means if you use that link to buy something, I get a small kickback at no extra cost to you. :)",216922,8467,1361
