,channel_id,video_id,publishedAt,title,description,viewCount,likeCount,commentCount
11,UC7Q1wQXsdCOs1OakD7yb-TA,tixfj1jFCsE,2019-09-07T13:05:58Z,#Velavadar - Blackbuck- Most beautiful Indian Antelope,"If you’ve always dreamed of visiting the African savannah, but haven’t quite managed to make the trip, a journey through Saurashtra may help quench your wanderlust. At the Velavadar Black Buck Sanctuary and National Park,  you'll find a land of wide-spreading golden grasslands under a deep blue sky, where spiral-horned antelope or the Black Bucks can be seen bounding up out of the grasses.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",152235,139,8
12,UC7Q1wQXsdCOs1OakD7yb-TA,RNYlydQ1zfg,2015-01-12T12:06:29Z,Gujarat - Wild Ass Sanctuary,Indian Wild Ass Sanctuary also known as the Wild Ass Wildlife Sanctuary is located in the Little Rann of Kutch in the Gujarat state of India.,142222,1474,120
13,UC7Q1wQXsdCOs1OakD7yb-TA,Zxtouhn_4dw,2018-11-29T11:47:16Z,"#RANN UTSAV - Tent City Dhordo - Come, Explore, Experience.","""Aapne Kutch nahi dekha toh kuch nahi dekha , Kuch din toh guzaro Gujarat mein""

Vision & Inspiration :-

This Rann Utsav Festival has been organized since 2006 with the Vision of Honorable Prime Minister of India Shri Narendra Modi. He Visualize this Festival to create a new identity mark on global tourism map which celebrates now every year in November onwards at Kutch, Gujarat.

During the Rann Utsav Festival, Tourism Corporation of Gujarat Ltd. provides the arrangements of transportation, accommodation, food & guide for sightseeing visit.

Rann Utsav is an awesome festival of Kutch, Gujarat, India. It is a Carnival of Music, Dance, nature beauty of White Rann and much more then that when visit under the full Moon. Kutch Rann Utsav is the shimmering landscape that gives the enchanting moments of this Fest, which feels like as Heaven On Earth during Festival Time. In fact, it’s a Family holiday destination to explore fun moments and store in cameras for life time.

Here are plenty of things to do during ran festival stay including participation in Golf Cart, ATV Ride, Camel Cart Excursion, Paramotoring, Meditaiton, Yoga and Enjoying Gujarati Culture. To know more about rann utsav packages, rann utsav tent booking, how to reach kutch rann utsav, Ran utsav full moon tour package, Contact Authorized Gujarat tourism tour operator for the same.

Recreational Activities Offers As Per Schedule Timing & Availability.
• Camel Cart Ride
• Shopping Activity Area - Bandhini Sarees , Handraft Items & many more traditional items.
• Kids Zone Area
• Food Court
• Gaming Zone
• Spa Centre on chargeable basis
• Yoga & Meditation Centre
• Adventurous Activity on Chargeable basis - Parasailing , Dirt Biking ,
• Cultural Dance Performance
• Live Music Concerts
• Special Cultural Dance Shows - Garba , Dandiya Raas
• Conference hall for Business purpose
• Rides on chargeable basis
• Sightseeing Visit - Kaladungar / Black Hill , White Rann / Dessert , Hodka Village 

Connect with us at: 

https://www.facebook.com/gujtourism 

https://twitter.com/gujarattourism 

http://www.pinterest.com/gujtourism/ 

http://instagram.com/gujarattourism 

https://soundcloud.com/gujarat-tourism",131107,73,4
14,UC7Q1wQXsdCOs1OakD7yb-TA,QZzVqedwINM,2012-09-28T09:23:48Z,"Sidhpur - historical place, Sarasvati River","Khushboo Gujarat Ki - Featured here is an ad by Gujarat Tourism on Sidhpur, a historical place where one can find Sarasvati River.",126113,1663,28
15,UC7Q1wQXsdCOs1OakD7yb-TA,efV4nifmvRk,2018-06-13T11:15:04Z,Somnath Temple - Pride of Gujarat,"The Somnath temple located in Prabhas Patan near Veraval in Saurashtra on the western coast of Gujarat, is believed to be the first among the twelve jyotirlinga shrines of Shiva. It is an important pilgrimage and tourist spot of Gujarat. Reconstructed several times in the past after repeated destruction, the present temple was reconstructed in Chaulukya style of Hindu temple architecture. The temple is considered sacred due to the various legends connected to it.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",104359,1311,53
16,UC7Q1wQXsdCOs1OakD7yb-TA,VnR7_ltq3JE,2018-05-17T13:39:40Z,"Vijay Vilas Palace, Gujarat - Bollywood's preferred shoot destination","Wander around the Vijay Vilas Palace and marvel at the items brought from far- off ports, and the architecture that shows a global influence in its mixture of styles.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",102058,978,13
17,UC7Q1wQXsdCOs1OakD7yb-TA,r27R5Rx8vDk,2014-09-29T15:33:55Z,अमदावाद - गुजरात का दिल,"अमदावाद में खुशबू है मेल-जोल की, पुराने को बिन छोड़े नए ख्वाबों की... गुजरात का दिल है अमदावाद में ।",91176,1665,33
18,UC7Q1wQXsdCOs1OakD7yb-TA,VTBs6oEfKDw,2014-11-20T10:03:46Z,Dholavira,,86786,1113,37
19,UC7Q1wQXsdCOs1OakD7yb-TA,idEJMjIPVBs,2017-09-25T12:44:00Z,Welcome to Porbandar- A hub for maritime activities!,"Begin your journey where Gandhiji began his! Relax at Chowpatty Beach with your family and friends and observe the endless sea.
 
Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",83309,1142,30
20,UC7Q1wQXsdCOs1OakD7yb-TA,klSeF5b0l8w,2016-05-30T13:35:11Z,Gujarat Lions welcome you to Gujarat !,"Watch how majestic Gujarat makes the splendid team of The Gujarat Lions fall in love with its beautiful locations! 
Renowned for its beaches, temples, historic cities, wildlife, handicrafts, cuisine and so much more, the grandeur of Gujarat is a marvel in itself.
And when the Gujarat Lions themselves welcome you to this wondrous place- who can say No!


www.gujarattourism.com
www.facebook.com/gujtourism
www.twitter.com/GujaratTourism",79035,1313,20
21,UC7Q1wQXsdCOs1OakD7yb-TA,XN6x2fT5lfU,2020-11-09T06:40:48Z,Road to Remember - Patan - Shraddha Dangar,"Follow us at : http://bit.ly/38GSH8A

Connect with us at: 

https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",76398,2928,138
22,UC7Q1wQXsdCOs1OakD7yb-TA,3T50bZUb0kQ,2017-09-04T12:57:34Z,Dholavira,"Dholavira is an archaeological site that contains ruins of an ancient Indus Valley Civilization/Harappan city. It is one of the five largest Harappan sites and most prominent archaeological sites in India belonging to the Indus Valley Civilization. It is also considered as having been the grandest cities of its time. It is located on Khadir bet island in the Kutch Desert Wildlife Sanctuary in the Great Rann of Kutch. 

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",68054,1217,28
23,UC7Q1wQXsdCOs1OakD7yb-TA,0D5u__FxR-s,2015-01-27T08:17:55Z,Amazing Architecture in Gujarat,Amazing Architecture in Gujarat,58977,37,2
24,UC7Q1wQXsdCOs1OakD7yb-TA,jLr-AyFwGsg,2018-05-18T12:44:41Z,"Ranjit Vilas Palace, Gujarat -  A majestic palace atop the hill","Set halfway up a hill, the Ranjit Vilas Palace of Wankaner is an architectural extravaganza with a Venetian-Gothic façade, Mughal-style pavilions, Rajput jarokhas, a colonial-style clock tower, Indo-Saracenic domes, and Moorish arches.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",57104,762,11
25,UC7Q1wQXsdCOs1OakD7yb-TA,vWfz51IFM-A,2018-07-31T12:39:11Z,"Manimandir, Morbi -  the love symbol","Mani Mandir Built by Thakor Saheb Sir Waghji to immortalize his love for his wife Manibai, the building is a symbol of love that stands testimony to excellent workmanship. Mani Mandir is one of the great examples of the Temple Architecture in India. Built in 1935, this magnificent structure took shape in Jaipur stone, adorned with exquisitely carved elements-arches, brackets, jalis, chhatris and shikhara. The temple enshrines the images of Lakshmi Narayan, Goddess Kali, Lord Ram, Radha- Krishna and Lord Shiva.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",54225,1031,29
26,UC7Q1wQXsdCOs1OakD7yb-TA,y5TNcwU6Jnc,2019-11-07T11:32:31Z,#Rann Utsav -  Festival of Joy,"""Aapne Kutch nahi dekha toh kuch nahi dekha , Kuch din toh guzaro Gujarat mein""

Vision & Inspiration :-

This Rann Utsav Festival has been organized since 2006 with the Vision of Honorable Prime Minister of India Shri Narendra Modi. He Visualize this Festival to create a new identity mark on global tourism map which celebrates now every year in November onwards at Kutch, Gujarat.

During the Rann Utsav Festival, Tourism Corporation of Gujarat Ltd. provides the arrangements of transportation, accommodation, food & guide for sightseeing visit.

Rann Utsav is an awesome festival of Kutch, Gujarat, India. It is a Carnival of Music, Dance, nature beauty of White Rann and much more then that when visit under the full Moon. Kutch Rann Utsav is the shimmering landscape that gives the enchanting moments of this Fest, which feels like as Heaven On Earth during Festival Time. In fact, it’s a Family holiday destination to explore fun moments and store in cameras for life time.

Here are plenty of things to do during ran festival stay including participation in Golf Cart, ATV Ride, Camel Cart Excursion, Paramotoring, Meditaiton, Yoga and Enjoying Gujarati Culture. To know more about rann utsav packages, rann utsav tent booking, how to reach kutch rann utsav, Ran utsav full moon tour package, Contact Authorized Gujarat tourism tour operator for the same.

Recreational Activities Offers As Per Schedule Timing & Availability.
• Camel Cart Ride
• Shopping Activity Area - Bandhini Sarees , Handraft Items & many more traditional items.
• Kids Zone Area
• Food Court
• Gaming Zone
• Spa Centre on chargeable basis
• Yoga & Meditation Centre
• Adventurous Activity on Chargeable basis - Parasailing , Dirt Biking ,
• Cultural Dance Performance
• Live Music Concerts
• Special Cultural Dance Shows - Garba , Dandiya Raas
• Conference hall for Business purpose
• Rides on chargeable basis
• Sightseeing Visit - Kaladungar / Black Hill , White Rann / Dessert , Hodka Village 



Connect with us at: 

https://www.facebook.com/gujtourism 

https://twitter.com/gujarattourism 

http://www.pinterest.com/gujtourism/ 

http://instagram.com/gujarattourism 

https://soundcloud.com/gujarat-tourism",53885,84,4
27,UC7Q1wQXsdCOs1OakD7yb-TA,cwdQoCMygEQ,2013-12-07T07:01:50Z,Dholavira and Lothal- Rich Past (Hindi),"A look into the past to discover our future, explore Dholavira and Lothal.",53605,311,11
28,UC7Q1wQXsdCOs1OakD7yb-TA,B0lUVd0nDyI,2020-12-05T12:30:03Z,The Wildlife of Gujarat,"Follow us at : http://bit.ly/38GSH8A

Connect with us at: 

https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",53567,386,20
29,UC7Q1wQXsdCOs1OakD7yb-TA,aAHGoRtyDB8,2020-11-09T06:56:07Z,GIRNAR ROPEWAY   KINJAL DAVE FULL VIDEO,"Follow us at : http://bit.ly/38GSH8A

Connect with us at: 

https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",53146,2045,70
30,UC7Q1wQXsdCOs1OakD7yb-TA,UCPNsbM2E5U,2014-09-29T15:36:28Z,Udvada,"This is the land where the Parsis first settled. A land filled with rich history, cultural and legends of a community that became integral amongst Gujaratis. Walk through these lanes of ethnicity in Udvada.",51484,639,27
31,UC7Q1wQXsdCOs1OakD7yb-TA,SZ35Mp4EVPk,2013-12-07T07:58:41Z,Dwarka - Hindi,Dwarka's finest temples and impressive customs will inspire you! Absorb the richness of a mythological and legendary past. Visit Dwarka which portrays the magical glory of an ethnic city.,49969,1393,17
32,UC7Q1wQXsdCOs1OakD7yb-TA,3SyO8kmC2D4,2017-09-02T07:32:14Z,Adalaj Stepwell,"Adalaj Step-well, an intricately carved structure, is one of the popular step wells in Gujarat. Built in 1499 by Queen Rudabai,  this vav, as it is locally known as has served as a resting place for hundreds of years for many pilgrims is one of the best examples of architectural wonders in India. A popular destination located in Ahmedabad city and is situated 18 KM from the city.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",49108,744,19
33,UC7Q1wQXsdCOs1OakD7yb-TA,1p2SAK3SOEM,2017-09-04T13:00:00Z,Lothal - India's First Port City,"Lothal city is one of the well known cities of the ancient Indus valley civilization. Lothal in Gujarat is one of the primary sites of archaeology. The archaeological excavations that were carried out led to the finding of a township, dock, mound and a marketplace. Areas lying nearby the excavated sites consist of an archaeological museum, where you can take a look at the various Indus-era antiquities. Lothal is a great destination that can be included in your sightseeing trip of Ahmedabad.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",47574,752,19
34,UC7Q1wQXsdCOs1OakD7yb-TA,_UnLHRxAanc,2021-09-30T14:46:12Z,Top 5 Things Kamiya Jani Did In Gujarat's Surendranagar Which You Should Too | @curlytalesdigital,"We all know Gujarat as a place famous for its jalebi, faafda and garba, right? But it's so much more than that, especially when it comes to the central hub of Gujarat i.e. Surendranagar. In this episode of I Love My India, Kamiya Jani steps out to explore this unexplored town of Gujarat to relish some scrumptious food and visit old and iconic religious spots as well in the city. Watch the video to enjoy the Surendranagar trail in Gujarat!Follow us at : http://bit.ly/38GSH8A

Connect with us at: 

https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",47024,1456,79
35,UC7Q1wQXsdCOs1OakD7yb-TA,fgEirM3GizQ,2014-01-08T07:39:08Z,Uttarayan - Kite Festival ( Hindi),,46904,182,1
36,UC7Q1wQXsdCOs1OakD7yb-TA,gQMWkUSicr8,2018-04-12T06:56:40Z,"Lothal, Gujarat – A peek into the Ancient Harappan Civilization.","Lothal is one of the best archeological sites to see the urban planning in the Indus Valley Civilization.Situated at a distance of 80km from Ahmedabad, the town of Lothal derives its name from the word ""Loth"" which means death and Lothal means “Mound of the Dead.” It is the most extensively excavated site of Harappan culture in India and the dockyard here reveals the fact that Lothal was once one of the major ports in the region.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",44657,583,14
37,UC7Q1wQXsdCOs1OakD7yb-TA,d5eGK_pfsO8,2018-07-28T11:45:31Z,Nilkanth Dham Swaminarayan Temple - Poicha,"Nilkanth Dham Swaminarayan Temple is located at Poicha village on the bank of river Narmada which is about 60KM from Vadodara. It is beautiful swaminarayan temple constructed in large area and one of the most amazing pilgrimage attracts people around Gujarat. 


Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",41559,287,9
38,UC7Q1wQXsdCOs1OakD7yb-TA,56vlj1Rxam0,2019-03-03T13:06:57Z,"Marine National Park, Jamnagar Gujarat","Marine National Park & Sanctuary in the Gulf of Kutch, at Jamnagar, proffers exotic sightings and fascinating underwater life experiences. It is the first Marine National Park of India where you can spot rich marine & bird life. Plan your weekend visit, now! 

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",39621,674,6
39,UC7Q1wQXsdCOs1OakD7yb-TA,gPv7E5fJtf0,2014-09-29T15:37:05Z,CHAMPANER - The University Of Architecture,"You will witness religious harmony in every step, every structure…here in Champaner. The architecture, the mosques and the masjids will leave you to marvel, forever. It’s a UNESCO World Heritage Site - breathe in this marvel of architecture!",39168,650,4
40,UC7Q1wQXsdCOs1OakD7yb-TA,mmbe7Qg7X_w,2017-09-02T07:31:25Z,Champaner - UNESCO World Heritage Site,"You will witness religious harmony in every step, every structure…here in Champaner. The architecture, the mosques and the masjids will leave you to marvel, forever. It’s a UNESCO World Heritage Site - breathe in this marvel of architecture!

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",38616,648,13
41,UC7Q1wQXsdCOs1OakD7yb-TA,LjEBGNlONIo,2017-09-25T07:46:18Z,Welcome to Dwarka- The land of Lord Krishna,"Dwarka, the ancient city of India and the land of Lord Krishna. Located 140 K.M from Jamnagar, the rich heritage here evokes a sense of eternal existence. Soak in the sound of water which beholds the secret of thousands of years! Come, Explore Dwarka!

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",38119,500,11
42,UC7Q1wQXsdCOs1OakD7yb-TA,3qHIMWhKXKw,2022-09-29T18:45:17Z,"Day 4 #NavratriMahotsav2022  live from GMDC Ground, Vastrapur, Ahmedabad, Gujarat.","Follow us at : http://bit.ly/38GSH8A

Connect with us at: 

https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",37828,499,3
43,UC7Q1wQXsdCOs1OakD7yb-TA,iXi5g4hLNE4,2020-10-23T12:27:44Z,Dhanya Dhara Gujarat - Porbandar by Aditya Gadhavi,"Follow us at : http://bit.ly/38GSH8A

Connect with us at: 

https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",34721,1549,37
44,UC7Q1wQXsdCOs1OakD7yb-TA,15Jj8QEqCK4,2019-05-01T09:19:03Z,Celebrate life with Gujarat Tourism,"Let’s celebrate the glory, greatness and grace of Gujarat.

The great land with the longest coastline in India is vibrant, culturally-rich and has many legendary tales to its fame. This exquisite place has temples, beaches, exotic wildlife, splendid structures, rich art and crafts, old age traditions to charm the world. Lets start off our journey to discover the culture, tradition and heritage of Gujarat. 
Jay Jay Garvi Gujarat..!

#GujaratDay #GujaratTourism #GarviGujarat


Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",34667,903,41
45,UC7Q1wQXsdCOs1OakD7yb-TA,2YCRS_sctRE,2017-09-02T07:30:25Z,Polo Forest,"Polo Forest is a haven for Eco-friendly nature lovers and the adventure loving people. Polo-one of the most ancient historical sites in Gujarat, is also unique for its picturesque surroundings, Forest & Mills serving as refuge for fascinating flora & fauna. 

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",34083,268,8
46,UC7Q1wQXsdCOs1OakD7yb-TA,6IO55c5ojWI,2014-09-29T15:35:08Z,Gujarat - The Land of Migrating Birds,हर साल ये पंछी गुजरात को अपना घर बनाते हैं...और यहॉ के हो जाते हैं। देखिऐ कैसे खुले आसमान में एक जोड़ उड़ते हैं ये.. खेजडियां में।,33257,745,10
47,UC7Q1wQXsdCOs1OakD7yb-TA,OcbN-HivhbQ,2020-05-11T17:55:30Z,Explore Gujarat from the comfort of your home.,"The sands of time stand still today, but sometimes in life, a pause is a must in order to move ahead. Take a pause now; let us stay home, stay safe, and keep hope alive. Explore Gujarat from the comfort of your home. Till we meet again. 🙏",32987,336,14
48,UC7Q1wQXsdCOs1OakD7yb-TA,BkuLBWAdCpY,2014-09-24T18:08:59Z,Navratri Youtube Contest,"Rejoice in the festive spirit of Navratri...
Shoot a video of your garba performance with your group or partner and send it to us here: http://bit.ly/NavratriYTContest.",32464,41,0
49,UC7Q1wQXsdCOs1OakD7yb-TA,-lbMfJl2FLA,2014-09-17T13:58:13Z,Ambaji Mata Temple: Where faith beckons,"Witness thousands of devotees flock to the lap of the Aravallis, to the feet of goddess Amba and lose yourself to faith. Ambaji Mata Temple -  there’s a blessing waiting for you.

",31133,37,1
50,UC7Q1wQXsdCOs1OakD7yb-TA,ffNW9mzV19A,2016-12-18T04:16:59Z,I Love Gujarat,"Gujarat awaits you with open arms! #ILoveGujarat

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",29612,502,38
51,UC7Q1wQXsdCOs1OakD7yb-TA,6TQxKm6rCss,2018-06-02T09:33:31Z,"Sarveshvar Mahadev  magnifying the beauty of the Sursagar Lake, Vadodara","A 120 ft tall statue of Lord Shiva known as Sarveshwar Mahadev stands in the middle of lake Sursagar.  The statue of Lord Shiva in standing posture was installed in the year 2002, whose beauty is enhanced on moonlit nights. The statue of Lord Shiva is lit with lights on Mahashivratri and is the best time to visit it. 

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",29613,443,11
52,UC7Q1wQXsdCOs1OakD7yb-TA,ecUNm_hSHug,2017-09-04T13:05:36Z,Saputara,"Saputara is a city and a Hill Station Municipality in the Dang District of Gujarat state in India. This picturesque hill station is perched on a plateau in the Dang forest area of the Sahyadri Range. Saputara has been developed as a planned hill resort with all the necessary amenities like hotels, parks, swimming pools, boat club, theaters, ropeways and a museum to ensure an enjoyable holiday in the cool of the hill.

Connect with us at:
https://www.facebook.com/gujtourism
https://twitter.com/gujarattourism
https://google.com/+gujarattourism
http://www.pinterest.com/gujtourism/
http://instagram.com/gujarattourism
https://soundcloud.com/gujarat-tourism",28905,222,4
